Date,value,source,indicator_id,unit,preferred_direction,description
2022-09-01,109.691,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-02,109.534,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-05,109.534,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-06,110.214,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-07,109.84,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-08,109.707,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-09,109.003,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-12,108.33,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-13,109.815,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-14,109.658,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-15,109.739,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-16,109.764,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-19,109.737,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-20,110.215,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-21,110.642,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-22,111.353,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-23,113.192,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-26,114.103,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-27,114.106,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-28,112.604,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-29,112.254,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-09-30,112.117,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-03,111.745,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-04,110.065,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-05,111.208,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-06,112.258,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-07,112.795,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-10,113.144,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-11,113.221,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-12,113.32,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-13,112.363,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-14,113.311,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-17,112.039,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-18,112.13,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-19,112.984,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-20,112.881,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-21,112.012,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-24,111.989,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-25,110.95,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-26,109.7,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-27,110.587,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-28,110.752,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-10-31,111.527,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-01,111.481,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-02,111.345,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-03,112.93,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-04,110.877,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-07,110.12,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-08,109.636,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-09,110.549,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-10,108.206,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-11,106.292,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-14,106.66,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-15,106.404,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-16,106.281,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-17,106.694,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-18,106.93,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-21,107.835,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-22,107.222,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-23,106.076,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-24,106.076,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-25,105.959,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-28,106.681,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-29,106.822,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-11-30,105.95,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-01,104.728,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-02,104.545,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-05,105.289,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-06,105.578,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-07,105.1,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-08,104.774,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-09,104.81,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-12,105.131,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-13,103.98,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-14,103.77,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-15,104.558,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-16,104.701,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-19,104.721,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-20,103.965,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-21,104.162,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-22,104.433,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-23,104.314,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-27,104.179,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-28,104.463,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-29,103.836,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2022-12-30,103.522,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-03,104.518,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-04,104.248,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-05,105.042,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-06,103.879,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-09,103.001,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-10,103.236,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-11,103.188,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-12,102.246,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-13,102.204,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-16,102.204,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-17,102.39,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-18,102.363,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-19,102.058,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-20,102.012,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-23,102.138,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-24,101.918,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-25,101.641,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-26,101.839,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-27,101.927,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-30,102.276,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-01-31,102.097,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-01,101.217,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-02,101.75,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-03,102.915,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-06,103.621,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-07,103.427,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-08,103.409,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-09,103.221,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-10,103.63,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-13,103.345,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-14,103.233,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-15,103.923,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-16,103.856,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-17,103.862,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-20,103.862,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-21,104.176,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-22,104.585,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-23,104.598,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-24,105.214,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-27,104.673,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-02-28,104.869,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-01,104.483,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-02,105.027,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-03,104.521,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-06,104.35,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-07,105.615,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-08,105.658,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-09,105.309,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-10,104.576,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-13,103.595,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-14,103.597,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-15,104.646,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-16,104.418,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-17,103.708,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-20,103.281,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-21,103.256,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-22,102.346,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-23,102.532,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-24,103.116,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-27,102.857,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-28,102.43,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
2023-03-29,102.64,US Dollar Index (DXY Curncy),dollar_index,,neutral,The US Dollar Index measures the value of the US dollar relative to a basket of foreign currencies. A higher index indicates a stronger dollar relative to other major currencies.
